,PHS_9-12,PHB_10-15,Bog1_18-22,SOS_12-17,S1_12-15,S2_12-15,S3_13-16,EOS_5-10,E1_5-8,E2_5-8,E3_5-8,Fen1_5-8,Fen2_0-10
2141,0.003353182,0.004298636,0.00359079,0.003717972,0.003704284,0.002905729,0.003672963,0.00408887,0.004094963,0.003679396,0.003355996,0.003601318,0.003519773
2140,0.003406911,0.004333863,0.003703765,0.003699371,0.00374144,0.002877665,0.003669445,0.004025403,0.004160338,0.003662502,0.003262615,0.003683124,0.003532939
2139,0.003486755,0.004334584,0.003730904,0.003685042,0.003761777,0.002843109,0.003667653,0.00399309,0.004182387,0.003634473,0.00315254,0.003734917,0.003510734
2138,0.00354204,0.004288809,0.003692081,0.003660466,0.003732477,0.002812944,0.003645708,0.003990333,0.004163843,0.003620028,0.003083458,0.003750136,0.00349441
2137,0.003540084,0.004217888,0.003664704,0.003617369,0.003651938,0.002778025,0.003607958,0.004002131,0.004129718,0.003644724,0.003080483,0.003721959,0.00349598
2136,0.00345029,0.00411627,0.003652839,0.003523435,0.00351342,0.002688629,0.003532374,0.003959069,0.004051464,0.003655653,0.003078778,0.003629134,0.003445723
2135,0.003269484,0.003957985,0.00359167,0.003354342,0.003329039,0.002515921,0.003388432,0.003812446,0.003900726,0.003569352,0.002993452,0.003473206,0.003282016
2134,0.003070423,0.003773741,0.003466349,0.003153207,0.003175648,0.002316918,0.003210891,0.003621945,0.003732253,0.003394563,0.002831549,0.003300626,0.003055941
2133,0.002973196,0.003656078,0.003347466,0.003010391,0.003145872,0.002192444,0.003084303,0.003498035,0.003634055,0.003241429,0.002682346,0.003163462,0.002887571
2132,0.003037323,0.003654079,0.003296698,0.00297269,0.00324505,0.00218088,0.003040794,0.00347674,0.003614253,0.00320125,0.002609752,0.003075828,0.002835534
2131,0.00320203,0.003712024,0.003301362,0.003008552,0.003387743,0.002230724,0.003032916,0.003512116,0.003603817,0.003267298,0.002607147,0.003027445,0.002859836
2130,0.003346178,0.003747619,0.00332466,0.003069767,0.003500147,0.002278732,0.003020373,0.003569368,0.003561715,0.003376797,0.002648359,0.003021154,0.002901953
2129,0.003394423,0.003755002,0.003371553,0.003147292,0.003581798,0.002318759,0.00302884,0.003658085,0.003521796,0.003479684,0.002725215,0.003072408,0.002951949
2128,0.003364588,0.003791946,0.003472175,0.003247404,0.003662525,0.002381521,0.003100868,0.003777812,0.003534381,0.003551649,0.00282623,0.003177043,0.003030904
2127,0.003328381,0.003885961,0.003623563,0.003345654,0.003743748,0.002472758,0.003227678,0.003888461,0.003604105,0.003577558,0.002921394,0.003296832,0.003142012
2126,0.003338961,0.003996047,0.003777556,0.003401704,0.003804254,0.002558667,0.00335753,0.003949962,0.003695284,0.003552462,0.002989197,0.003383754,0.003257352
2125,0.003395238,0.00406916,0.003882684,0.003414383,0.003835154,0.002611332,0.003451328,0.003960298,0.003770308,0.003493528,0.003039566,0.0034214,0.003341798
2124,0.003465742,0.00410283,0.003924811,0.003431144,0.003844926,0.00264879,0.003509819,0.003945842,0.003812851,0.0034371,0.003097322,0.003442181,0.003381159
2123,0.003530847,0.004136889,0.003927947,0.003491934,0.003842239,0.002712689,0.003555127,0.003934714,0.003829933,0.003420074,0.003172164,0.003490163,0.003390265
2122,0.003586754,0.004198186,0.003923237,0.003580474,0.003828845,0.002807736,0.003599061,0.003941643,0.003840653,0.003458995,0.003249982,0.003560738,0.00339551
2121,0.00362104,0.004271792,0.003921653,0.003646348,0.003803657,0.002884718,0.003631266,0.003962845,0.003860965,0.003540236,0.003309055,0.003599934,0.00341055
2120,0.003620578,0.004327496,0.003919229,0.003669223,0.003769484,0.00290033,0.003640506,0.003986107,0.003899399,0.003633146,0.00334593,0.003582888,0.003433049
2119,0.003611898,0.004359793,0.00392414,0.00368376,0.003742616,0.002877931,0.003645246,0.00401348,0.003960882,0.003716858,0.003385719,0.003564648,0.003461412
2118,0.003655696,0.004386521,0.003960501,0.003734852,0.003750809,0.002879478,0.003684325,0.004060214,0.004038775,0.003788879,0.003456533,0.003613896,0.003499738
2117,0.003774356,0.004412051,0.004033762,0.003820152,0.003804049,0.002922535,0.003764859,0.004119124,0.004104738,0.003848673,0.003549521,0.003713989,0.003541154
2116,0.00391042,0.004415478,0.004107796,0.003889807,0.003869127,0.002961673,0.003838463,0.00414913,0.004131316,0.003889,0.003618899,0.003779258,0.003562089
2115,0.003986246,0.004387744,0.004137897,0.003900175,0.003896858,0.002961389,0.003851774,0.004125539,0.00413055,0.00390905,0.003629903,0.003766764,0.003546222
2114,0.00398352,0.004360595,0.004121418,0.003856383,0.003881011,0.00295031,0.00380849,0.004086652,0.0041438,0.003919303,0.003592534,0.003720008,0.003506915
2113,0.003936032,0.004373914,0.00409793,0.003802931,0.003871266,0.002978782,0.003761105,0.004101282,0.00418305,0.003925023,0.003541578,0.003694996,0.003477366
2112,0.00387273,0.004423587,0.004102571,0.003784891,0.003918361,0.003050504,0.003753521,0.004194831,0.004209478,0.00392161,0.003502258,0.003697187,0.003484087
2111,0.003811363,0.004468257,0.004136678,0.00382086,0.00402081,0.003125959,0.003792698,0.004327783,0.004185197,0.003914124,0.00348546,0.003713179,0.003533594
2110,0.003786177,0.00448366,0.004181251,0.003899365,0.004131876,0.00317246,0.003859501,0.004436914,0.00411973,0.003919972,0.00349416,0.003752323,0.00361338
2109,0.003822386,0.004482575,0.004218523,0.003988202,0.004201605,0.003179384,0.003917184,0.004476608,0.004050154,0.003939151,0.003516889,0.003818018,0.003696471
2108,0.003883639,0.004480717,0.004237548,0.004051047,0.004205137,0.00314264,0.00392255,0.004433325,0.00400297,0.003942118,0.003531698,0.003873661,0.003753336
2107,0.003898352,0.004471161,0.004233471,0.004064212,0.004149011,0.003071635,0.003862433,0.004327556,0.003991923,0.003901883,0.003529934,0.003877853,0.003768154
2106,0.003847242,0.004440777,0.004205709,0.004022652,0.004065515,0.003003816,0.003775467,0.004202272,0.004020649,0.003818972,0.003517425,0.003834117,0.00374226
2105,0.003782077,0.004390076,0.004151097,0.003938732,0.003991248,0.002976317,0.003714098,0.004095045,0.004061048,0.003704693,0.003484707,0.003778408,0.003686912
2104,0.00375064,0.004328885,0.004064774,0.003841977,0.003937271,0.002980782,0.003692085,0.004021341,0.004057026,0.003567357,0.003405765,0.003736523,0.0036219
2103,0.00374863,0.004271269,0.003958147,0.003770105,0.00388664,0.002974628,0.00369019,0.003986962,0.003982642,0.003434539,0.003284335,0.003717114,0.003572782
2102,0.003757562,0.004240466,0.003866659,0.00374192,0.00382933,0.0029365,0.003694989,0.003994413,0.003880213,0.003359362,0.003171274,0.003722539,0.003549056
2101,0.00378193,0.004256316,0.003822145,0.003737438,0.003787118,0.002881309,0.003699062,0.004022428,0.003816565,0.003370695,0.003111475,0.003737223,0.0035258
2100,0.003823203,0.00430619,0.003819357,0.003720015,0.003789301,0.002821019,0.003680309,0.004025742,0.003817609,0.003432651,0.003099377,0.00372534,0.003469864
2099,0.003852142,0.00434475,0.00382094,0.003677606,0.003828359,0.002743335,0.003620764,0.003978068,0.003860811,0.003479162,0.003106316,0.003667221,0.003383601
2098,0.003837013,0.004332877,0.003791132,0.003627304,0.003856797,0.002644231,0.003541199,0.00390271,0.003909426,0.003478291,0.003121718,0.003587564,0.003300431
2097,0.003778199,0.004268092,0.003716054,0.003583672,0.003833349,0.002555868,0.003482135,0.003840285,0.003930829,0.003444702,0.003137478,0.003526876,0.003236939
2096,0.003695936,0.0041769,0.003607112,0.003546419,0.003764771,0.002520199,0.003454332,0.003803311,0.003903902,0.003408988,0.003124884,0.003497466,0.003177224
2095,0.003605045,0.004093578,0.003502192,0.003520036,0.003696368,0.00254607,0.00344211,0.00378225,0.003837761,0.00339864,0.003069993,0.003484356,0.003110901
2094,0.003519286,0.004046761,0.00345002,0.003513097,0.003663763,0.002604519,0.003445572,0.003771522,0.003768929,0.003425748,0.003007215,0.003468867,0.003052781
2093,0.003460355,0.004043852,0.003471766,0.003510673,0.003662739,0.002659883,0.003480094,0.003765957,0.003726311,0.003467243,0.002979449,0.003435538,0.003016414
2092,0.003442517,0.004060208,0.003542874,0.003480174,0.003666373,0.002695479,0.003536593,0.003751139,0.003714997,0.003475589,0.002983008,0.003378784,0.003001352
2091,0.003459557,0.004059887,0.003623772,0.003419186,0.003659131,0.002711484,0.003578036,0.003720809,0.003736723,0.003433181,0.002985217,0.003321719,0.003016648
2090,0.003495828,0.004033058,0.003693646,0.003369136,0.003644718,0.002707957,0.003577431,0.003688567,0.003792041,0.003379087,0.002977466,0.003307434,0.003079458
2089,0.00353788,0.004000708,0.003741717,0.00336376,0.003631232,0.002679577,0.003535748,0.00366501,0.003851077,0.003359924,0.002977647,0.003351798,0.003171565
2088,0.003572765,0.003982799,0.003749618,0.003389773,0.003627856,0.002630674,0.003467671,0.003642109,0.003862381,0.003372826,0.00299497,0.00342216,0.003233791
2087,0.003593416,0.003982049,0.003711367,0.003418683,0.003653363,0.002585178,0.003396,0.003617669,0.00381312,0.00338174,0.00302511,0.003477314,0.003231579
2086,0.003612554,0.004002075,0.003658641,0.003448209,0.003721986,0.002567243,0.003354277,0.00361232,0.003747153,0.003369784,0.003068705,0.003506347,0.003199494
2085,0.00365445,0.004056557,0.003638637,0.003486556,0.003811561,0.00257631,0.003365893,0.00364218,0.003705748,0.003349193,0.003126438,0.003518228,0.003196814
2084,0.003723988,0.004147818,0.003671155,0.003523835,0.003870388,0.00259981,0.003421612,0.003695652,0.003685894,0.003338648,0.003187488,0.003523969,0.003242082
2083,0.003796032,0.004252071,0.003746168,0.003552981,0.003875018,0.002646951,0.003498257,0.003755906,0.003675983,0.003357496,0.003246411,0.003544468,0.003313964
2082,0.003841083,0.004336157,0.003846748,0.003596334,0.003862367,0.002738749,0.003585745,0.003822259,0.003686619,0.003423333,0.003315041,0.003600527,0.00338931
2081,0.003852448,0.004378678,0.003943814,0.0036701,0.00388143,0.002854926,0.003668991,0.003887771,0.003710983,0.003523706,0.003392463,0.003668442,0.003447658
2080,0.003849803,0.004372666,0.003984875,0.003734461,0.003925492,0.0029259,0.003705159,0.003924458,0.003698874,0.003605844,0.003444022,0.003678903,0.003460162
2079,0.003865483,0.004325416,0.003930901,0.003722356,0.003938849,0.002902139,0.003661414,0.003915325,0.003618063,0.003624297,0.00343749,0.003593545,0.003411223
2078,0.003920603,0.004264465,0.003808889,0.003621098,0.003886666,0.002809699,0.00356725,0.003879471,0.003515304,0.003588427,0.003383588,0.003459924,0.003325818
2077,0.003995689,0.004226371,0.003696353,0.003494024,0.003793472,0.002715259,0.003489518,0.003839831,0.003472004,0.003541121,0.003315267,0.00336,0.003249689
2076,0.004029576,0.004222766,0.003645376,0.003413893,0.003708881,0.002654394,0.003456786,0.003789666,0.003513444,0.003505019,0.003247364,0.003323174,0.003204038
2075,0.003969262,0.004226063,0.003643273,0.003398591,0.003657167,0.002620051,0.003446381,0.00372031,0.003597731,0.003474948,0.003187776,0.003321865,0.003178165
2074,0.003821614,0.00420015,0.003644575,0.003412141,0.0036286,0.002598477,0.003436101,0.003651944,0.003667531,0.00343997,0.003156761,0.003323439,0.003151304
2073,0.00364989,0.004140631,0.003616882,0.003406898,0.00360818,0.002587283,0.003426941,0.003614576,0.003685333,0.003390535,0.003159816,0.003311763,0.003108191
2072,0.003526678,0.004077443,0.003555509,0.003362297,0.003600774,0.002587331,0.00341707,0.003614367,0.003646092,0.003322833,0.003159586,0.003276319,0.003048112
2071,0.003496826,0.004039751,0.003479956,0.003298969,0.00362411,0.002599553,0.003395138,0.003639536,0.00358624,0.003257767,0.003112564,0.0032186,0.00299274
2070,0.003558183,0.004024497,0.003422014,0.003260722,0.003679638,0.002625491,0.003368075,0.003679514,0.003560584,0.003237389,0.003026549,0.003166436,0.002973124
2069,0.00364674,0.004003271,0.003399746,0.003272414,0.003736348,0.002655067,0.003360569,0.0037167,0.00357999,0.003276555,0.002951388,0.003152536,0.002993299
2068,0.003668068,0.003965049,0.003405966,0.003322253,0.003759434,0.002671487,0.003385455,0.003731696,0.003599853,0.003343197,0.002928875,0.003186436,0.003026409
2067,0.003590227,0.003946315,0.003434988,0.003390729,0.003754404,0.002682497,0.003442496,0.003738515,0.003593351,0.003407639,0.002973397,0.003263084,0.003057436
2066,0.003495934,0.003997358,0.003500535,0.00347275,0.003761692,0.00272218,0.003536015,0.003780843,0.003594973,0.00347646,0.003072092,0.003375291,0.003101155
2065,0.003499189,0.004108672,0.003598124,0.003550637,0.003799446,0.002797941,0.003653917,0.003863402,0.003634917,0.0035483,0.003170074,0.003491149,0.003160474
2064,0.003611517,0.004198568,0.003672938,0.00357477,0.003835947,0.002862217,0.003738982,0.003920571,0.003673172,0.003578513,0.003191824,0.003548033,0.003203201
2063,0.003734916,0.004199318,0.003670795,0.003511905,0.00383547,0.002868064,0.003728726,0.003888514,0.003650485,0.003534021,0.003122701,0.003508975,0.003211605
2062,0.003778815,0.004129595,0.003606867,0.003398889,0.003803973,0.002825345,0.003621728,0.003777732,0.003568985,0.00344785,0.003040363,0.003408779,0.003220473
2061,0.003735235,0.004057213,0.0035407,0.003313756,0.003768317,0.002772991,0.00347068,0.003651071,0.003476047,0.003374962,0.003028081,0.003316582,0.003268458
2060,0.003652281,0.004020276,0.003495793,0.003298747,0.003737738,0.002728535,0.003322351,0.00356902,0.003405015,0.003325879,0.003084796,0.003268282,0.003336033
2059,0.003585725,0.004018275,0.003450597,0.00333536,0.003712333,0.002699892,0.0032015,0.003574164,0.003374691,0.003285891,0.003153253,0.003254653,0.003367603
2058,0.003573488,0.004052988,0.003404376,0.003382294,0.003703838,0.002711621,0.003136353,0.003674623,0.003407113,0.003265247,0.003196271,0.003252028,0.00333808
2057,0.003609521,0.004125107,0.003397178,0.003405293,0.003711228,0.00276637,0.003144956,0.003803342,0.003491071,0.003277841,0.003196244,0.00323786,0.003267036
2056,0.003643191,0.004202623,0.00345493,0.003383774,0.003696983,0.00280439,0.003200754,0.003845089,0.003560018,0.003299866,0.003125863,0.003202352,0.003187786
2055,0.003651189,0.004250652,0.003562216,0.003333337,0.003636692,0.002768537,0.003269074,0.00376366,0.00356762,0.003310476,0.002997037,0.003180433,0.003138236
2054,0.003698221,0.004293902,0.003700448,0.003320363,0.003584198,0.002705285,0.00337646,0.003665424,0.003561905,0.003350006,0.00291282,0.003245994,0.003163184
2053,0.003861701,0.004392238,0.00386496,0.003412106,0.003632608,0.002736794,0.003580615,0.003683916,0.003628132,0.003474262,0.002986413,0.003431783,0.003282662
2052,0.004093731,0.00454196,0.004024979,0.00360077,0.003795775,0.002913767,0.003858055,0.00382326,0.00377255,0.003658387,0.003200337,0.003666296,0.003456704
2051,0.004229154,0.004652731,0.004113029,0.003801773,0.003967619,0.003139344,0.004078567,0.003959661,0.003910921,0.00379955,0.003407068,0.003825242,0.003605472
2050,0.004156643,0.004644351,0.004090405,0.003929436,0.004022036,0.003256849,0.004123008,0.003974812,0.00396082,0.003817732,0.003482056,0.003842691,0.003668988
2049,0.003940564,0.004532565,0.004000299,0.003955238,0.003941407,0.003195265,0.004003466,0.00385606,0.003908165,0.003724473,0.003438806,0.003753208,0.003646073
2048,0.003738261,0.004394601,0.003919949,0.003899534,0.003829353,0.003021823,0.003841502,0.00369,0.003795791,0.003599704,0.003379019,0.003632943,0.003587486
2047,0.003634551,0.004286108,0.003880416,0.003805601,0.003800854,0.002865533,0.003747112,0.003598183,0.003688861,0.003533597,0.003371039,0.003534121,0.00355774
2046,0.003607121,0.004229912,0.003871276,0.003736744,0.003882188,0.00280665,0.003749113,0.00366104,0.00364755,0.003576518,0.003410888,0.003481653,0.003586102
2045,0.003607134,0.004237311,0.003889685,0.003750932,0.004002035,0.002822255,0.003806799,0.003847124,0.003684307,0.003686409,0.003457588,0.003480061,0.003633337
2044,0.003614533,0.004280731,0.00392942,0.003836662,0.004047179,0.002814854,0.003846039,0.004018807,0.00373984,0.003730554,0.003464129,0.003495086,0.003620316
2043,0.003640854,0.004277936,0.003937329,0.003895042,0.003937254,0.002705763,0.003805767,0.004050548,0.003728468,0.003601681,0.003394461,0.003460557,0.003507965
2042,0.003711868,0.004165164,0.003840188,0.003822774,0.003682653,0.002515367,0.003683786,0.00393768,0.003606858,0.003339293,0.003243895,0.003338158,0.003333942
2041,0.003825351,0.00398525,0.003639566,0.00362116,0.003392506,0.002351312,0.003540221,0.003776521,0.003400637,0.003099233,0.003055324,0.003174683,0.003165456
2040,0.003913918,0.003860672,0.003451282,0.00341179,0.003209329,0.002317197,0.003450354,0.003670132,0.003200214,0.003005134,0.002915197,0.003084971,0.003047215
2039,0.003887234,0.003874456,0.003413875,0.003334893,0.003207184,0.002435444,0.003454924,0.003675602,0.003132555,0.003063127,0.002915414,0.00315852,0.003007065
2038,0.003724215,0.004004295,0.003554771,0.003431562,0.003336948,0.002636925,0.003537304,0.003791923,0.003271177,0.003193317,0.003079393,0.003370347,0.003060844
2037,0.003494254,0.004160364,0.003753544,0.003614851,0.003464694,0.002799209,0.003622466,0.003947196,0.003535217,0.003283738,0.003309481,0.003586347,0.003173464
2036,0.003284598,0.004258523,0.003842585,0.003749864,0.003481661,0.002822362,0.0036218,0.004033684,0.00373235,0.003244851,0.003449739,0.00367611,0.003259772
2035,0.003140453,0.004264684,0.003751966,0.003768472,0.003397611,0.002709964,0.003521705,0.004004514,0.003748904,0.003088384,0.003434773,0.003620648,0.003272722
2034,0.003078879,0.004195499,0.003551024,0.003698294,0.003319181,0.002565794,0.003407515,0.003906259,0.003638078,0.002941551,0.003335983,0.003488611,0.003255036
2033,0.003107401,0.004093338,0.00336321,0.003591792,0.0033328,0.002488378,0.003360143,0.003797862,0.003493894,0.002922593,0.003242066,0.003338839,0.003263016
2032,0.003211491,0.003999959,0.003267894,0.00346997,0.003423804,0.002487913,0.003360342,0.003698305,0.003340169,0.003014566,0.003159989,0.003203731,0.003284839
2031,0.003362713,0.003943025,0.003274721,0.003344813,0.003512422,0.002525807,0.003345025,0.003632074,0.003198765,0.003112158,0.003067859,0.003140723,0.003280849
2030,0.003536381,0.00392678,0.003334784,0.00324122,0.003536573,0.00258587,0.003308394,0.003630957,0.003146132,0.003150283,0.002981384,0.003202127,0.003248522
2029,0.003685835,0.003921374,0.003353721,0.003163505,0.003490485,0.002665351,0.003279728,0.003656109,0.003210459,0.003130307,0.002915587,0.00334311,0.003195453
2028,0.00373099,0.00388259,0.003253171,0.003083782,0.003416218,0.002737331,0.003244964,0.003609548,0.003297629,0.003067241,0.002846113,0.003442534,0.00309509
2027,0.003641714,0.003807534,0.00306909,0.00300717,0.003372969,0.002779855,0.003178931,0.003486909,0.003318101,0.002990922,0.002772324,0.0034495,0.002935862
2026,0.003507632,0.003751101,0.002946631,0.003001425,0.003388713,0.002809854,0.003124761,0.003414279,0.003304599,0.002963731,0.002746798,0.003427476,0.002779365
2025,0.003451775,0.003754989,0.002989875,0.003101619,0.003424044,0.00283822,0.003146098,0.00347404,0.00332038,0.003019285,0.002780319,0.003429599,0.002711228
2024,0.0034839,0.003781513,0.003138582,0.003221461,0.003410583,0.002821923,0.00321675,0.003587655,0.003344021,0.003106316,0.002790634,0.003419445,0.002756523
2023,0.00351847,0.003761789,0.003236791,0.003225684,0.003333072,0.002710163,0.003245537,0.003645353,0.003337965,0.003154463,0.002717168,0.003354597,0.002878801
2022,0.003524967,0.003694945,0.003196983,0.003082769,0.003244539,0.002524336,0.003208617,0.003661944,0.003351535,0.003171797,0.002630917,0.003273477,0.003033206
2021,0.003555855,0.003648676,0.003050955,0.002890243,0.003187737,0.002342582,0.003165432,0.003701153,0.003436109,0.003204556,0.002643254,0.003233877,0.003168981
2020,0.003620268,0.003665835,0.002875169,0.002763646,0.003145044,0.002223355,0.003147968,0.003733534,0.003527832,0.003236421,0.002755612,0.003227781,0.003224315
2019,0.003635589,0.003718721,0.002725266,0.002749068,0.003088971,0.002186948,0.003126254,0.003682411,0.003528769,0.003206665,0.002876584,0.003216081,0.003177475
2018,0.003540892,0.003753066,0.002631372,0.00282583,0.003035214,0.0022414,0.003091386,0.003557301,0.003448684,0.003106042,0.00293983,0.003194807,0.003079731
2017,0.003382417,0.003729138,0.002597742,0.002929799,0.003005576,0.002361974,0.003081465,0.003439477,0.003360825,0.002978905,0.00293288,0.003171037,0.002994374
2016,0.003247502,0.003626192,0.002604519,0.002986631,0.002979168,0.002469312,0.003104732,0.003369851,0.003275294,0.002847054,0.002863621,0.003127182,0.002929682
2015,0.003175993,0.003465013,0.002646282,0.002980815,0.002934207,0.002499445,0.003123558,0.003341487,0.003178731,0.002712439,0.002778487,0.003070345,0.002876717
2014,0.003169351,0.003333778,0.002746794,0.002978492,0.002903989,0.00247615,0.003131428,0.003354072,0.00313471,0.002618905,0.002762996,0.003059209,0.002865191
2013,0.003210928,0.003334476,0.002902704,0.00304132,0.002939471,0.002465593,0.003164486,0.003383314,0.003208184,0.002627618,0.002844777,0.0031232,0.00292281
2012,0.003242016,0.003476143,0.003048238,0.00313563,0.003038683,0.002486177,0.003225284,0.003345805,0.003333667,0.002732245,0.002933491,0.003205062,0.003018304
2011,0.003188745,0.003658716,0.003121754,0.003173697,0.003156193,0.002510416,0.003272264,0.003188911,0.00338604,0.002860356,0.002928467,0.003240441,0.003099599
2010,0.003049461,0.003778006,0.003134008,0.003128812,0.003261083,0.00252648,0.003298011,0.002982678,0.00335514,0.00294986,0.00284179,0.00324461,0.003151213
2009,0.002904317,0.003804738,0.003122495,0.003051637,0.003339053,0.002534638,0.003336276,0.002850217,0.00333133,0.002970419,0.002744678,0.003258959,0.003162508
2008,0.002810754,0.003750989,0.003075381,0.002979985,0.003357409,0.00249914,0.003365679,0.002830983,0.003335178,0.002892681,0.002641622,0.003255781,0.003085787
2007,0.002744291,0.003619176,0.002968246,0.0028989,0.003284353,0.002378045,0.00329582,0.002879922,0.003291476,0.002712024,0.002493147,0.003175744,0.002902412
2006,0.002666629,0.003425735,0.0028431,0.002796906,0.00313959,0.002195197,0.003094344,0.002948291,0.003169671,0.002491412,0.002318824,0.003027083,0.002690195
2005,0.002593719,0.003232654,0.002770581,0.002696298,0.002983522,0.002019548,0.00285213,0.002995337,0.003027289,0.002319452,0.002178582,0.002875805,0.00254452
2004,0.002568665,0.00310249,0.002745889,0.002613083,0.002860106,0.001880229,0.002675673,0.002973493,0.002907548,0.002232472,0.002081663,0.002761095,0.00246106
2003,0.00261704,0.00303953,0.002696952,0.002538028,0.002776901,0.001756955,0.002573273,0.002874858,0.002791135,0.002210647,0.001992486,0.002672872,0.00236446
2002,0.002746013,0.003009541,0.002597769,0.00248184,0.002734885,0.001658443,0.002500352,0.002771906,0.002674793,0.00223525,0.001916223,0.002603615,0.0022441
2001,0.002929165,0.003000381,0.002508722,0.002486397,0.002735734,0.00163403,0.002449864,0.002733974,0.002598066,0.002287248,0.001889656,0.002556772,0.002177613
2000,0.003088289,0.003033917,0.002505609,0.00257333,0.002766731,0.001701857,0.002450799,0.002757219,0.002585834,0.002332398,0.001921858,0.002530146,0.002228507
1999,0.003139465,0.003122201,0.002605117,0.002708024,0.002808853,0.001811805,0.00250861,0.002800424,0.002620878,0.002358755,0.00199617,0.002525813,0.002371436
1998,0.003072988,0.003230075,0.002764175,0.002825452,0.002852352,0.001893254,0.002587826,0.002835794,0.002674682,0.002394555,0.002097368,0.002554261,0.00251717
1997,0.002955928,0.003292977,0.002920087,0.002889102,0.002899013,0.001927075,0.002659164,0.00284482,0.002741074,0.00245939,0.00220802,0.002617414,0.002593756
1996,0.002850646,0.003276042,0.003024622,0.002911204,0.002949476,0.001951217,0.002724803,0.002813251,0.002825821,0.002514703,0.002299787,0.002696518,0.002593855
1995,0.002772995,0.003209559,0.003065791,0.002927129,0.002997335,0.002007515,0.002792591,0.002769787,0.00292948,0.002510413,0.002368514,0.00277447,0.002561077
1994,0.002733114,0.003156089,0.00306113,0.00295623,0.003022948,0.002091966,0.002847403,0.002774735,0.003034166,0.002460515,0.002442085,0.002847667,0.002535168
1993,0.002758776,0.003143458,0.003024711,0.002983152,0.002993475,0.002155854,0.002864611,0.002831298,0.003092247,0.002432594,0.002518459,0.002904192,0.002513668
1992,0.002852545,0.003143051,0.00295391,0.002971633,0.002896741,0.002157859,0.002843945,0.002858421,0.003047819,0.002463158,0.002534202,0.002912377,0.002472588
1991,0.002969524,0.003125887,0.00286546,0.00290579,0.002787858,0.00211824,0.002814883,0.002811661,0.002903585,0.002526198,0.002455518,0.002857105,0.002425098
1990,0.003061625,0.003110379,0.002810458,0.002808115,0.002758944,0.002098036,0.002797797,0.002759492,0.002739473,0.00258972,0.002353498,0.002770072,0.002423418
1989,0.003106825,0.00312224,0.002816044,0.00271495,0.002841536,0.002126342,0.002774423,0.002768357,0.002635678,0.002648276,0.0023192,0.002707559,0.002488749
1988,0.003099382,0.003144326,0.002848128,0.002665785,0.002977029,0.002184195,0.002724515,0.002805967,0.002618011,0.002699953,0.002355562,0.002723573,0.002586585
1987,0.003061549,0.003153626,0.002873279,0.002716957,0.003101555,0.002257069,0.002687936,0.002837562,0.002694962,0.002740099,0.002410013,0.002859653,0.002691871
1986,0.00305273,0.003187354,0.00292421,0.002913505,0.003224613,0.002354128,0.002748028,0.002930648,0.002883631,0.002776103,0.002467929,0.003109761,0.00282955
1985,0.003112102,0.00331697,0.003047621,0.003212331,0.003389368,0.002461323,0.002930401,0.003157309,0.003151099,0.002818344,0.002553268,0.003385616,0.003010718
1984,0.003206634,0.003553372,0.00321086,0.003473071,0.003587382,0.002537105,0.003159223,0.003449801,0.003389362,0.002872581,0.002677674,0.003574792,0.003175203
1983,0.00328915,0.003820614,0.003328165,0.003577742,0.003760833,0.002588815,0.003346816,0.003654334,0.00351005,0.002960307,0.002842033,0.003649788,0.003250439
1982,0.003379283,0.004026639,0.003375409,0.003547144,0.003871462,0.002697836,0.003493194,0.00370665,0.003535133,0.003119366,0.003052242,0.00367627,0.003246163
1981,0.003498981,0.004120132,0.00341112,0.003491742,0.003916708,0.002897675,0.003640928,0.003655571,0.003532517,0.003333338,0.003260148,0.003692169,0.00322958
1980,0.003551194,0.004077619,0.003478649,0.003463508,0.003889095,0.003071781,0.003758085,0.003565265,0.003510766,0.003493422,0.003345381,0.003651434,0.003227451
1979,0.003378162,0.003891504,0.003537318,0.003409362,0.003770358,0.003050748,0.003734227,0.003467398,0.003434055,0.00347516,0.003224671,0.003510151,0.003201953
1978,0.002980978,0.003608153,0.003514293,0.003272383,0.003572001,0.002808955,0.003510823,0.003384452,0.003302549,0.003248798,0.002949816,0.003296943,0.003119507
1977,0.002573054,0.003344187,0.00338887,0.003091474,0.00335484,0.002506323,0.003183119,0.003319056,0.003165617,0.002904465,0.002648766,0.003063955,0.003010263
1976,0.002346797,0.003211543,0.00319661,0.002953272,0.003183354,0.00231084,0.002923928,0.003223036,0.003062824,0.002572123,0.002396746,0.002825373,0.002926575
1975,0.0022956,0.003227013,0.002983781,0.002885353,0.003083918,0.002251209,0.002830155,0.003063316,0.003008636,0.002348794,0.002215223,0.002606392,0.00287241
1974,0.002312046,0.003306533,0.002781686,0.002833175,0.003043273,0.002249181,0.002864189,0.002893423,0.002997177,0.002268751,0.002123196,0.002481153,0.002796204
1973,0.002329696,0.003330835,0.00260137,0.002726348,0.003020684,0.002220327,0.002913794,0.002790404,0.002975114,0.002287306,0.002099113,0.002493898,0.002651004
1972,0.00231975,0.003226906,0.002439468,0.002555714,0.002968576,0.002130874,0.002894231,0.00274704,0.002862177,0.002304371,0.002055449,0.002587571,0.00245684
1971,0.002262714,0.003017232,0.002304619,0.002398999,0.002871029,0.002011077,0.002811129,0.002692751,0.002657067,0.002247056,0.001946518,0.002667645,0.002297711
